,user_id,event_id,event_name,clicks_count
94,000b1ca3e2eefa7c8b24ed417548b301,855200,Спектакль «Щелкунчик»,2
161,000d99f08793606692008c9d805bd357,1439439,Выставка «От камня до искусственного интеллекта»,1
203,00127dd4421eddeb5f206ae28f3b540c,1245777,Балет «Анюта»,2
372,002445526f1c2e1f660cad308434c9e6,1260968,Экскурсия «Башкортостан в годы Великой Отечественной войны 1941–1945 гг.»,3
382,002493182f55b3337eda7e5186aba306,1294104,Спектакль «Луна и листопад»,1
432,0029949c6c556f44c019cc733aa36f2a,730366,Балет «Жизель»,1
433,0029949c6c556f44c019cc733aa36f2a,855200,Спектакль «Щелкунчик»,1
434,0029949c6c556f44c019cc733aa36f2a,985822,Балет «Спящая красавица»,1
435,0029949c6c556f44c019cc733aa36f2a,1294454,Спектакль «Преступление и наказание»,1
436,0029949c6c556f44c019cc733aa36f2a,1330275,Балет «Лебединое озеро»,1
695,004ea5f77be03ae0ec6ac19dd3b25f37,226666,Спектакль «Руслан и Людмила»,1
930,006807a8cfe875a5c321a2a887ceb83d,1270871,Выставка «Современное изобразительное искусство»,1
931,006807a8cfe875a5c321a2a887ceb83d,1436737,Выставка «Вместе#50»,2
1077,0079b7030b1544cbadd27b9dd9e97927,1440488,Концерт «За мечтой»,1
1204,008714901e34e9f95c513361ac7f0a5a,1299251,Полнокупольная программа «Путешествие по Солнечной системе»,1
1209,00897a299cede6ce89aeddb27f3ea760,1289197,Спектакль «Приключения доктора Айболита и его друзей»,1
1235,008afbb587d993c3fa7d4be64d8cad42,1306884,Обзорная экскурсия по музею Ш. Бабича,2
1236,008afbb587d993c3fa7d4be64d8cad42,1306981,Экскурсия «Жизнь и творчество Ш. Бабича»,3
1421,009c4634c201e7b98caa5899c2b27eb7,1283011,Концерт ансамбля танца «Тангаур»,1
1562,00acedf15941f05fa8f53c8692599e52,1473419,Концерт «Творчество против СПИДа!»,2
1723,00baf927593fc4e97492e8565d008178,1370190,Экскурсия в музее М. Г. Гареева,1
1724,00baf927593fc4e97492e8565d008178,1408031,Экскурсия «От рукописи до электронной книги»,1
1725,00baf927593fc4e97492e8565d008178,1428277,Экспозиция в Музее М. Муртазина,1
1953,00d14a79d6623521a9a4d35174f3a6a9,1407014,Концерт «Teppopy. net»,1
2060,00db072a6877ca6e93fdf135fdf86987,1455370,Программа «Юбилейный Октябрьский»,1
2212,00e85bf97e7aa2ae2adbb061fbae2d47,1235260,Спектакль «Амеля»,1
2213,00e85bf97e7aa2ae2adbb061fbae2d47,1438660,Концерт «Танцы народов мира»,1
2298,00f0204ee317d0a122f49930197a2bcc,1449808,Экскурсия «Экспозиции Шаранского историко-краеведческого музея»,3
2312,00f151d8b5032b210f03dc96146526b0,613205,Спектакль «Синяя птица»,4
2327,00f3e75fba5d49f47926c8cffd8bab89,1257579,Спектакль «Game over. Конец игры»,4
2471,01024640e50dd0b0e20e0ae8027c617a,1294454,Спектакль «Преступление и наказание»,1
2561,010ae9e4ed0edb07a60863cd72f9482e,1245777,Балет «Анюта»,4
2562,010ae9e4ed0edb07a60863cd72f9482e,1338855,Оперетта «Веселая вдова»,1
2563,010ae9e4ed0edb07a60863cd72f9482e,1394554,Опера «Дон Кихот»,1
2565,010b7573e15279667e582b197010798d,855200,Спектакль «Щелкунчик»,1
2566,010b7573e15279667e582b197010798d,1330275,Балет «Лебединое озеро»,1
2615,010fc3ec9e66b975520c9b1fdb98b376,1235260,Спектакль «Амеля»,2
2804,01269f23c70ae70b27dc73ecf2fec1dd,1394554,Опера «Дон Кихот»,4
2879,012fb005fbc076b91eba6cc213c82f04,1321058,Полнокупольная программа «Путешествие к миллиарду солнц»,5
2880,012fb005fbc076b91eba6cc213c82f04,1388127,Спектакль «Жанна. Дальше будет новый день»,1
2958,013a29057877b7e9fbf3e17d78aa0ac0,1360371,Спектакль «Любовь людей»,1
3083,014896f692e61acedcd85ca19558cda3,1247960,"Концерт «Цвети, мой Башкортостан!»",6
3084,014896f692e61acedcd85ca19558cda3,1257579,Спектакль «Game over. Конец игры»,1
3085,014896f692e61acedcd85ca19558cda3,1438660,Концерт «Танцы народов мира»,2
3095,014a8bf453c1e38837dcaa98e669171f,1329507,Обзорная экскурсия,2
3096,014a8bf453c1e38837dcaa98e669171f,1434375,Обзорная экскурсия «Алексей Черный. Живопись»,2
3250,0156725f01b6c86eef79c07df0f37a68,1307844,Полнокупольная программа «Невидимая мощь Вселенной»,3
3278,015b2d529c44fb267b4d76adbfab3770,1354820,Концерт Веры Полозковой,1
3279,015b2d529c44fb267b4d76adbfab3770,1467217,Закрытие V Международного фестиваля «Владимир Спиваков приглашает...»,3
3451,0171c4ed54b8eb41fb66fa739997b79e,226666,Спектакль «Руслан и Людмила»,1
3452,0171c4ed54b8eb41fb66fa739997b79e,1257888,Спектакль «Очень простая история»,1
3453,0171c4ed54b8eb41fb66fa739997b79e,1294454,Спектакль «Преступление и наказание»,1
3454,0171c4ed54b8eb41fb66fa739997b79e,1360371,Спектакль «Любовь людей»,1
3465,01731f67f522e2d99408ac782245e6a3,1388454,Спектакль «Шахтер»,2
3527,0179767df79ed2fe1dab43059686434f,1231029,Спектакль «Обычный человек»,3
3589,0181667b6f2cdfeb1cda419d74e4321c,1235393,Спектакль «Потомки Салавата не отступят!»,2
3617,01859b7de71c27ba0bbfb078c60ec100,1460561,Спектакль «За чертой детства»,2
3681,018cbd9e835cb92bb67cba7ed5373267,1294454,Спектакль «Преступление и наказание»,1
3742,0192afe9b1cda5daf51b235d09b2a9a6,1257604,"Спектакль «Всем, кого касается»",1
3743,0192afe9b1cda5daf51b235d09b2a9a6,1349047,Спектакль «Лабиринт»,1
3751,01939ccde6b12d6cd9e441f34d1d4ac1,1231203,Спектакль «Ганди молчал по субботам»,2
3752,01939ccde6b12d6cd9e441f34d1d4ac1,1231312,Спектакль «Недоросль»,1
3753,01939ccde6b12d6cd9e441f34d1d4ac1,1399259,Проект «Театральная среда. Читаем новую драму. «Замыкание»,1
3754,01939ccde6b12d6cd9e441f34d1d4ac1,1440381,Спектакль-перформанс «Достоевский»,3
3770,019552c82c78cb81d73933f617a5b4a5,1467056,Финал Конкурса скрипачей Владимира Спивакова,3
3771,019552c82c78cb81d73933f617a5b4a5,1467127,Открытие V Международного фестиваля «Владимир Спиваков приглашает...»,3
3772,019552c82c78cb81d73933f617a5b4a5,1467168,Второй концерт V Международного фестиваля «Владимир Спиваков приглашает...»,1
3773,019552c82c78cb81d73933f617a5b4a5,1467217,Закрытие V Международного фестиваля «Владимир Спиваков приглашает...»,1
3874,01a3f252e3acadfe4a54a81f58282a8a,226677,Спектакль «Макбет»,3
3960,01acf8237dea84e1a21804b6110c42dc,1388454,Спектакль «Шахтер»,2
4037,01b48ad9b323bfcd3c4d1594239f030b,1368656,Концерт «Филармонические сезоны. Балеты Дягилева. А. Дворжак и М. де Фальи»,1
4128,01bf16fcb9adc63e5895c8f0babd0144,431896,Балет «Дон Кихот»,1
4360,01d2343bad48c572a152a4763998b883,1255678,Спектакль «Доказательство»,1
4541,01df95209fc19c87396c3413681dad20,1308029,Полнокупольная программа «Созвездия»,1
4601,01e56329fc44e076342e67a059e6abed,613205,Спектакль «Синяя птица»,1
4689,01ee740847f22b4acae34c029f41d7f4,1294454,Спектакль «Преступление и наказание»,1
4814,01fc24577fa2e2df463914439a7fd6c3,1330275,Балет «Лебединое озеро»,1
4815,01fc24577fa2e2df463914439a7fd6c3,1360371,Спектакль «Любовь людей»,1
4880,02014391d8b31b1b89ac2c32a3082aa0,1233283,А может и луну?..,1
4881,02014391d8b31b1b89ac2c32a3082aa0,1294454,Спектакль «Преступление и наказание»,1
4882,02014391d8b31b1b89ac2c32a3082aa0,1360338,Спектакль «Метель»,1
4883,02014391d8b31b1b89ac2c32a3082aa0,1388454,Спектакль «Шахтер»,2
5064,0214053d9f02ee37e84d6a6f99ec3ee5,1388127,Спектакль «Жанна. Дальше будет новый день»,2
5065,0214053d9f02ee37e84d6a6f99ec3ee5,1438660,Концерт «Танцы народов мира»,3
5100,0216487db7fe010bd40e67c61ba549a6,1231163,Спектакль «Ужин с дураком»,1
5149,021b49dcf5c17727dcf31eca619caa49,1440381,Спектакль-перформанс «Достоевский»,1
5271,022b44516b52d905c9045536537d4731,1245352,Балет «Бахчисарайский фонтан»,1
5272,022b44516b52d905c9045536537d4731,1326336,Балет «Баядерка»,1
5357,0238cb106271388ecbc31156a9fb8c3b,570757,Спектакль «Белый конь. Златая птица»,2
5358,0238cb106271388ecbc31156a9fb8c3b,1299251,Полнокупольная программа «Путешествие по Солнечной системе»,1
5359,0238cb106271388ecbc31156a9fb8c3b,1360338,Спектакль «Метель»,2
5363,02394ceb96629c01afd8f6e110aa9514,1255556,Спектакль «Палата бизнес-класса»,1
5364,02394ceb96629c01afd8f6e110aa9514,1294104,Спектакль «Луна и листопад»,1
5400,023c1d1e5be0f17395d1fa0d2807324f,1293585,Спектакль «И еще раз про любовь...»,2
5514,0249de0de5ffd8d6f63d4ce5df79377a,1257579,Спектакль «Game over. Конец игры»,1
5515,0249de0de5ffd8d6f63d4ce5df79377a,1279839,Спектакль «Голубцы»,1
5516,0249de0de5ffd8d6f63d4ce5df79377a,1329507,Обзорная экскурсия,1
5517,0249de0de5ffd8d6f63d4ce5df79377a,1334363,Обзорная экскурсия по выставке «Навеки вместе»,2
5518,0249de0de5ffd8d6f63d4ce5df79377a,1349047,Спектакль «Лабиринт»,1
5519,0249de0de5ffd8d6f63d4ce5df79377a,1349141,Сказка «Веселый Эльф»,1
5520,0249de0de5ffd8d6f63d4ce5df79377a,1355336,Программа «Здорово жить – здорово!»,7
5521,0249de0de5ffd8d6f63d4ce5df79377a,1356962,Концерт «Спешим на встречу с вами!»,1
5522,0249de0de5ffd8d6f63d4ce5df79377a,1388805,Экскурсия по выставке «История. События. Люди»,1
5523,0249de0de5ffd8d6f63d4ce5df79377a,1396756,Урок мужества «России славные сыны»,1
5524,0249de0de5ffd8d6f63d4ce5df79377a,1418120,"Спектакль «Здравствуй, мама»",2
5525,0249de0de5ffd8d6f63d4ce5df79377a,1425191,Ночь искусств в Салаватской картинной галерее,1
5526,0249de0de5ffd8d6f63d4ce5df79377a,1428114,Спектакль «Горка»,2
5527,0249de0de5ffd8d6f63d4ce5df79377a,1434375,Обзорная экскурсия «Алексей Черный. Живопись»,4
5528,0249de0de5ffd8d6f63d4ce5df79377a,1455689,Музейный урок «Заслужил навеки славу Шаймуратов-генерал»,2
5529,0249de0de5ffd8d6f63d4ce5df79377a,1462818,Экскурсия по выставке «Вот какая мама!»,2
5614,0252b81401d4579fc26123e6720b6f63,204996,Спектакль «Муха-цокотуха»,1
5615,0252b81401d4579fc26123e6720b6f63,1308029,Полнокупольная программа «Созвездия»,1
5616,0252b81401d4579fc26123e6720b6f63,1321058,Полнокупольная программа «Путешествие к миллиарду солнц»,4
5617,0252b81401d4579fc26123e6720b6f63,1330275,Балет «Лебединое озеро»,2
5793,0269c3595d6ba739359aadbd98cbae36,1231029,Спектакль «Обычный человек»,1
5794,0269c3595d6ba739359aadbd98cbae36,1231312,Спектакль «Недоросль»,1
5799,026abcf1dd83bf640c6caa4debfd165f,1328073,Групповая экскурсия по экспозиции музея,6
5852,026ea6bcfc3ec12cbb9eb89c31ac8d78,1231163,Спектакль «Ужин с дураком»,1
5904,027551caf02d6dbc3de87ae945d813e6,1394554,Опера «Дон Кихот»,1
5929,027910ce5aca00d20c06d3c38e075f30,1326271,Виртуальная экскурсия «Старый Стерлитамак. Окно в прошлое»,1
6010,0281c9cf6edfe74794de90a5464ef691,1350575,"Спектакль «Любишь, не любишь?»",2
6262,0297bcc480098cbc13e1263c365d6a9f,1440381,Спектакль-перформанс «Достоевский»,7
6353,02a619a4a924eaa0884c1b6958658181,877777,Спектакль «Дед Мороз настоящий?»,1
6354,02a619a4a924eaa0884c1b6958658181,1078233,Спектакль «Плачет ива под горой»,1
6356,02a619a4a924eaa0884c1b6958658181,1279885,Спектакль «Однажды на даче»,1
6357,02a619a4a924eaa0884c1b6958658181,1392448,Концерт «Закружилась листва золотая»,1
6358,02a619a4a924eaa0884c1b6958658181,1468257,Программа «Волшебный мир театра»,1
6444,02b0b99a600818e98aaab320fe0b8f5f,1339180,Экскурсия «Жизнь и деятельность Ахмет-Заки Валиди»,1
6445,02b0b99a600818e98aaab320fe0b8f5f,1416083,"Выставка «Мир, в котором я живу»",1
6446,02b0b99a600818e98aaab320fe0b8f5f,1433021,Выставка «Башкир из Кузяна»,1
6797,02cf0eb806b67d9c60cfd5af31cae96f,1418120,"Спектакль «Здравствуй, мама»",1
6998,02e0c448258ba6ebed88ca5c341c0e6f,226666,Спектакль «Руслан и Людмила»,9
6999,02e0c448258ba6ebed88ca5c341c0e6f,1440381,Спектакль-перформанс «Достоевский»,1
7135,02ed193cbbe2bb3e0dcf2a2116778352,1424117,Спектакль «Гульчачак»,1
7148,02eedb44ef4d63ad0d34b60b53063941,1416083,"Выставка «Мир, в котором я живу»",1
7149,02eedb44ef4d63ad0d34b60b53063941,1428277,Экспозиция в Музее М. Муртазина,1
7307,02fe8658d11d8342831b802339af8e14,1452243,Экспозиция «Некрасов. «Современник» и современники»,1
7320,02ffaa4df721712a7eecc84bb193f3e3,1394554,Опера «Дон Кихот»,1
7635,0319963aa096958e9b7350e1feb90a24,1255556,Спектакль «Палата бизнес-класса»,1
7795,032bda58191fb270b3e6ddb846bf4365,1428546,Концерт «Наше время»,1
7885,0331449df5010e6020fe92217794065a,855200,Спектакль «Щелкунчик»,1
7886,0331449df5010e6020fe92217794065a,985822,Балет «Спящая красавица»,2
7887,0331449df5010e6020fe92217794065a,1245808,"Спектакль «Хрустальная туфелька, или Cказка о Золушке»",1
8279,035565a329ece17892bc8436999d0af1,226666,Спектакль «Руслан и Людмила»,1
8332,035c0120d028d2fd2ebd20ee4674468b,1233283,А может и луну?..,2
8361,03623bbc0fc1c561f63af3cc12a8d48f,1268598,Спектакль «Барышня-крестьянка»,1
8689,0385b946ad9a0511b6a28f6bc1ca0424,1299251,Полнокупольная программа «Путешествие по Солнечной системе»,1
8765,038fbc60b8b6600c357d600aca9a3c0c,1294454,Спектакль «Преступление и наказание»,2
8775,03916b12f62eea70b254e1b7562c9c05,613205,Спектакль «Синяя птица»,1
8831,03998e7e88b57ecd5261f0998f540d08,1340658,Экспозиции Туймазинского историко-краеведческого музея,4
9031,03af4e60b48f916c0aeb4431a4582d30,1060333,Спектакль «Как выйти замуж?»,1
9038,03b32bb4526c45523ab88f74f31e2056,855200,Спектакль «Щелкунчик»,3
9099,03bad71602b5292ebf3697a4739b8190,1430325,Гала-концерт Народного ансамбля бального танца «Вираж»,1
9205,03c8a60dd5031d19007c574bda4eafba,1335236,Вечер современной хореографии «Акрам Хан. Иржи Килиан. Охад Нахарин»,1
9206,03c8a60dd5031d19007c574bda4eafba,1394563,Новогодний гала-концерт,1
9224,03cb39a566ea8c9782e23eb7886316a6,1270871,Выставка «Современное изобразительное искусство»,3
9516,03eb859659b9c05ff549a81c0ecff0b5,1349073,"Выставка «Творчество, посвященное детям»",3
9517,03eb859659b9c05ff549a81c0ecff0b5,1391151,Программа «110 лет со дня рождения Джалиля Киекбаева»,2
9649,04010f46c01f3edb1e54fa5290a0cae6,362561,Спектакль «Смерть Тарелкина»,1
9650,04010f46c01f3edb1e54fa5290a0cae6,613205,Спектакль «Синяя птица»,1
9651,04010f46c01f3edb1e54fa5290a0cae6,1268971,Программа «В глубины Вселенной»,1
9794,0410a3a2b4dbe3ca45e76c000bee6de9,877777,Спектакль «Дед Мороз настоящий?»,2
9857,041960b9d60c067a2d4dae6d069f81a1,1428546,Концерт «Наше время»,4
9954,0422a52b1bfee3681ed9ecaa896d20ac,855200,Спектакль «Щелкунчик»,1
10051,042dc95d0a04450167bd3cb1eaacb081,1255678,Спектакль «Доказательство»,1
10069,0431953ee2419df772f006f1659eb86e,575920,Опера «Моцарт и Сальери. Пир во время чумы»,1
10070,0431953ee2419df772f006f1659eb86e,735316,Спектакль «Герцогиня.G»,1
10071,0431953ee2419df772f006f1659eb86e,921473,Спектакль «Ромео и Джульетта»,1
10196,043c8dbcbc8c25c6c7b514afe787c72d,1294454,Спектакль «Преступление и наказание»,1
10197,043c8dbcbc8c25c6c7b514afe787c72d,1438660,Концерт «Танцы народов мира»,1
10256,0442d4174a13736783308b0a7634a426,877777,Спектакль «Дед Мороз настоящий?»,12
10257,0442d4174a13736783308b0a7634a426,1433021,Выставка «Башкир из Кузяна»,1
10327,044b043552789d4f424d7156210de911,1257579,Спектакль «Game over. Конец игры»,1
10334,044b9a770e46d50f89613096ab9035d6,1235260,Спектакль «Амеля»,1
10335,044b9a770e46d50f89613096ab9035d6,1235393,Спектакль «Потомки Салавата не отступят!»,1
10336,044b9a770e46d50f89613096ab9035d6,1291293,Спектакль «Цена счастья»,1
10337,044b9a770e46d50f89613096ab9035d6,1388127,Спектакль «Жанна. Дальше будет новый день»,1
10527,045dbd978ef4543457b534e0bce91010,855200,Спектакль «Щелкунчик»,5
10528,045dbd978ef4543457b534e0bce91010,985822,Балет «Спящая красавица»,1
10532,045f0b939321157c33fd6112fc1bb362,1329507,Обзорная экскурсия,1
10533,045f0b939321157c33fd6112fc1bb362,1385063,QR-квест «Тайные коды музея»,11
10635,046837583ce73c5c7ad168805420fb35,613205,Спектакль «Синяя птица»,1
10636,046837583ce73c5c7ad168805420fb35,1257356,Экспозиция «Башкортостан в годы Великой Отечественной войны»,1
10637,046837583ce73c5c7ad168805420fb35,1472302,Лекция «Битва за Москву»,1
10645,0469da89ffe10a20ec1f84509c113b74,1291293,Спектакль «Цена счастья»,1
10855,047cf037343f0b4a2cf18ff1b71a2e0c,1465800,Концерт «Дыши»,1
10865,047df191faecaadcee5e33b40be327d4,1326271,Виртуальная экскурсия «Старый Стерлитамак. Окно в прошлое»,2
10891,048054c1a00f2807fabf3c4ec60cb5f5,1268598,Спектакль «Барышня-крестьянка»,1
10892,048054c1a00f2807fabf3c4ec60cb5f5,1294454,Спектакль «Преступление и наказание»,1
10893,048054c1a00f2807fabf3c4ec60cb5f5,1330275,Балет «Лебединое озеро»,1
11128,049e97b93901ebf36a2c4221a0100903,1291293,Спектакль «Цена счастья»,1
11228,04a96ea0a986ab379bb4e86d02d42805,1420826,Концерт «Легенды пустыни»,2
11229,04a96ea0a986ab379bb4e86d02d42805,1460222,Концерт «Вокруг света»,1
11288,04af7e705b6c06faee294b9b9b434b46,1358614,Спектакль «Танцуй сердцем»,1
11584,04d3380e13abe832d46645aab76d494d,1377390,Выставка «Моя родина»,1
11695,04e388eaf1985628c9a2f4d6ef027676,1355239,Экспозиции Сибайского историко-краеведческого музея,2
11704,04e48b4df24e138a368b71f3d51908c0,571857,Спектакль «Дом для сумасшедших»,1
11705,04e48b4df24e138a368b71f3d51908c0,1255556,Спектакль «Палата бизнес-класса»,1
11706,04e48b4df24e138a368b71f3d51908c0,1291968,Концерт «Viva Musica!»,1
11707,04e48b4df24e138a368b71f3d51908c0,1294545,Спектакль «Маскарад»,1
11861,04f9353597bff1f8cd2b333512bbe442,1419349,Игра с детективным сюжетом,1
11920,04ff8e46d42e57ffa1ce592ce73d1971,1335245,Спектакль «Сон в летнюю ночь»,1
11926,0500043fb8d96f82796bef36a5a37e08,1255316,Спектакль «Женитьба Фигаро»,1
11927,0500043fb8d96f82796bef36a5a37e08,1360338,Спектакль «Метель»,1
11934,0500cbb426c768df1fee8fbe43db86ee,921404,Балет «Корсар»,1
11935,0500cbb426c768df1fee8fbe43db86ee,921473,Спектакль «Ромео и Джульетта»,2
11936,0500cbb426c768df1fee8fbe43db86ee,985822,Балет «Спящая красавица»,1
11937,0500cbb426c768df1fee8fbe43db86ee,1124781,Полнокупольная программа «Розетта»,1
11938,0500cbb426c768df1fee8fbe43db86ee,1245777,Балет «Анюта»,1
11939,0500cbb426c768df1fee8fbe43db86ee,1255678,Спектакль «Доказательство»,1
11940,0500cbb426c768df1fee8fbe43db86ee,1268971,Программа «В глубины Вселенной»,2
11941,0500cbb426c768df1fee8fbe43db86ee,1294454,Спектакль «Преступление и наказание»,1
11942,0500cbb426c768df1fee8fbe43db86ee,1330275,Балет «Лебединое озеро»,1
11943,0500cbb426c768df1fee8fbe43db86ee,1331520,Полнокупольная программа «Владения света»,1
11944,0500cbb426c768df1fee8fbe43db86ee,1360371,Спектакль «Любовь людей»,1
11946,0500cbb426c768df1fee8fbe43db86ee,1450293,Спектакль «Анна Франк»,1
11958,050200a1955baa8801c1ee549e3ecd8d,921473,Спектакль «Ромео и Джульетта»,2
11959,050200a1955baa8801c1ee549e3ecd8d,985786,Опера «Травиата»,1
11960,050200a1955baa8801c1ee549e3ecd8d,985787,Оперетта «Летучая мышь»,1
11961,050200a1955baa8801c1ee549e3ecd8d,985822,Балет «Спящая красавица»,2
11962,050200a1955baa8801c1ee549e3ecd8d,991297,Спектакль «Орлеанская дева»,1
11963,050200a1955baa8801c1ee549e3ecd8d,1245679,Опера «Искатели жемчуга»,1
11964,050200a1955baa8801c1ee549e3ecd8d,1245777,Балет «Анюта»,4
11965,050200a1955baa8801c1ee549e3ecd8d,1251718,Концерт «Шопен. Рахманинов. Лист»,2
11966,050200a1955baa8801c1ee549e3ecd8d,1251725,Вечер джаза «Воспоминания о лете»,1
11967,050200a1955baa8801c1ee549e3ecd8d,1295280,Концерт Йоханнеса Крааля,1
11968,050200a1955baa8801c1ee549e3ecd8d,1297222,Лаунж-концерт «Фимбо»,1
11969,050200a1955baa8801c1ee549e3ecd8d,1298798,"Концерт «Бах, джаз и «Лунная соната»",2
11970,050200a1955baa8801c1ee549e3ecd8d,1299994,Концерт ансамбля «Диксиленд» и джаз-квартета Олега Касимова,1
11971,050200a1955baa8801c1ee549e3ecd8d,1300570,"Концерт Фаби Медина (джазовый вокал, Франция)",1
11972,050200a1955baa8801c1ee549e3ecd8d,1309511,Концерт Аркадия Шилклопера и биг-бенда Башкирской государственной филармонии,1
11973,050200a1955baa8801c1ee549e3ecd8d,1318998,Органный концерт Хироко Иноуэ,1
11974,050200a1955baa8801c1ee549e3ecd8d,1330275,Балет «Лебединое озеро»,1
11975,050200a1955baa8801c1ee549e3ecd8d,1335236,Вечер современной хореографии «Акрам Хан. Иржи Килиан. Охад Нахарин»,2
12154,051bba34e13ccf7bddeaf7f9e12f9938,1455370,Программа «Юбилейный Октябрьский»,5
12185,051f206e970c30f723b5a088aab78a44,1462061,Выставка «Здесь русский дух»,1
12232,052460e99e46602c3c795e00af664ed9,1295854,Сольный концерт Ильяса Гараева,1
12302,052d70b17c902a1b4b7c73de5ffb2254,1295928,Спектакль «Озорная молодость»,1
12517,0544ff8fd23b0372d00801d034479f15,1299251,Полнокупольная программа «Путешествие по Солнечной системе»,1
12542,0548c3f9ad9e82be6f4ee3d3236cbedf,1477439,Концерт «Классика в джинсах»,1
12554,054a2141d2d8023f43bf92fa4da08d98,1418320,Концерт «Соединяя века»,1
12557,054aa53370cdbd43c9988affe2e754af,1235260,Спектакль «Амеля»,1
12582,054d09ababbf715319f6d3fc699c02d1,1307844,Полнокупольная программа «Невидимая мощь Вселенной»,2
12901,057b5dfd69d605d7be53d92fc352dfed,1455370,Программа «Юбилейный Октябрьский»,1
12935,05833148f6179224b8908e36c781917d,570735,Спектакль «Голубая камея»,1
12936,05833148f6179224b8908e36c781917d,613205,Спектакль «Синяя птица»,1
12997,058a5142ca0438d5e8d00c7aa5012eba,1473419,Концерт «Творчество против СПИДа!»,2
13466,05b8dcf3d972f1181db699a88e87932a,1231331,Спектакль «Сокровища Медной горы»,3
13606,05c83c1f1d2179bd915aedec6d63c23d,1397705,Спектакль «Детки из клетки»,7
13607,05c83c1f1d2179bd915aedec6d63c23d,1397847,Спектакль «Мы и есть счастье!»,1
13667,05ced94c979d3d9e6d225f57277dea5f,1245352,Балет «Бахчисарайский фонтан»,1
13710,05d40f282861707e804bf8ad943e551f,1299251,Полнокупольная программа «Путешествие по Солнечной системе»,1
13711,05d40f282861707e804bf8ad943e551f,1333955,Полнокупольная программа «Неукротимая планета»,2
13712,05d40f282861707e804bf8ad943e551f,1388127,Спектакль «Жанна. Дальше будет новый день»,2
13713,05d40f282861707e804bf8ad943e551f,1405259,"Одноактные оперы «Сельская честь», «Виллисы»",1
13714,05d40f282861707e804bf8ad943e551f,1450652,Спектакль «Конек-горбунок»,1
13788,05dd0cf3fbb37e479bc17f1778d47e12,613205,Спектакль «Синяя птица»,1
13789,05dd32bf633517fdf5143ab3a6312bd5,1268971,Программа «В глубины Вселенной»,3
13790,05dd32bf633517fdf5143ab3a6312bd5,1307844,Полнокупольная программа «Невидимая мощь Вселенной»,1
13791,05dd32bf633517fdf5143ab3a6312bd5,1308029,Полнокупольная программа «Созвездия»,1
13792,05dd32bf633517fdf5143ab3a6312bd5,1321058,Полнокупольная программа «Путешествие к миллиарду солнц»,5
13793,05dd32bf633517fdf5143ab3a6312bd5,1331520,Полнокупольная программа «Владения света»,1
13794,05dd32bf633517fdf5143ab3a6312bd5,1333955,Полнокупольная программа «Неукротимая планета»,1
13852,05e2394e951864b6bb6aa080f20bd8a5,1455370,Программа «Юбилейный Октябрьский»,3
13940,05e926378b090158d08c344794f73b0c,1251428,Ночь искусств в Мемориальном доме-музее Мажита Гафури,1
13982,05ed8a886a7d3434fcfa7de406ab70b2,1257604,"Спектакль «Всем, кого касается»",2
14120,05fdaf8c43a2a4342dd548b37cdf54ab,1252000,Выставка «Искусство стран Востока в собрании художественного музея им. М. В. Нестерова»,1
14166,0603d9d285d09f40849a621e2ad0548b,1255283,Спектакль «Мнимый больной»,1
14189,0606476a02ddc1ca4acd98e956ae02c4,1397847,Спектакль «Мы и есть счастье!»,4
14202,0608a8d04cfcc80ac5ae047ce1e1c3d7,1473165,Концерт «В песнях – история народов»,1
14308,06120a97a096d08e7f019b685a187a9f,1268971,Программа «В глубины Вселенной»,1
14309,06120a97a096d08e7f019b685a187a9f,1321058,Полнокупольная программа «Путешествие к миллиарду солнц»,3
14310,0612329d9fbdf677775ce41c63d67d88,1270871,Выставка «Современное изобразительное искусство»,1
14325,061387de97d801344789567e17b66187,1294454,Спектакль «Преступление и наказание»,1
14445,0622535eeb5de6af1136008f4d54a820,1394554,Опера «Дон Кихот»,1
14778,064b225f9867cfdebc0c1decea55b506,1321058,Полнокупольная программа «Путешествие к миллиарду солнц»,1
14783,064c0c45f0840d55bd49415e9330695d,1455316,Тематическая программа «От Афгана до Чечни»,1
15098,066e78b80501d3b0571e6b6a4c52e41d,1305276,Тематическая экскурсия «Бортевое пчеловодство»,2
15116,06709f0812c1916dccb457b8143e3457,1458679,"Спектакль «Что там, за холмом?»",1
15184,0678144b23410422d8aabb2a5ae5ab1c,570735,Спектакль «Голубая камея»,1
15488,069601a8991d116d2cc7c846a3186a15,1418120,"Спектакль «Здравствуй, мама»",3
15832,06b9ff6e3e0beecff8a07fbf94f12c54,1450293,Спектакль «Анна Франк»,2
15869,06bdd19549d5918462cac7192dc8fc34,921473,Спектакль «Ромео и Джульетта»,1
16082,06d4568402b8a6e93d051f572d172f6f,226677,Спектакль «Макбет»,2
16083,06d4568402b8a6e93d051f572d172f6f,1231312,Спектакль «Недоросль»,1
16260,06e3b8c171ae6b32ed3a06e595cc20fb,1231291,Спектакль «Будьте здоровы!»,1
16261,06e3b8c171ae6b32ed3a06e595cc20fb,1326271,Виртуальная экскурсия «Старый Стерлитамак. Окно в прошлое»,1
16281,06e4759c662a3c55d1b1c82533e807ac,991297,Спектакль «Орлеанская дева»,1
16282,06e4759c662a3c55d1b1c82533e807ac,1080898,Полнокупольная программа «Солнце и жизнь Земли»,1
16283,06e4759c662a3c55d1b1c82533e807ac,1308029,Полнокупольная программа «Созвездия»,1
